id,name,menus_appeared,times_appeared,first_appeared,last_appeared,lowest_price,highest_price
427947,BOILED HALIBUT EGG SAUCE,3,3,1900-01-01T01:00:00Z,1900-01-01T01:00:00Z,0.4,0.4
447173,ASSORTED MEAT COLD,1,1,1900-01-01T01:00:00Z,1900-01-01T01:00:00Z,0.4,0.75
440064,CHOCOLATE MENIER LONDON ASSORTED BON BONS,1,1,1900-01-01T01:00:00Z,1900-01-01T01:00:00Z,0.5,0.5
447172,COLD LAMBS TONGUES,1,1,1900-01-01T01:00:00Z,1900-01-01T01:00:00Z,0.5,0.5
428247,CORKAGE PER BOTTLE,1,1,1900-01-01T01:00:00Z,1900-01-01T01:00:00Z,0.5,0.5
449635,FITZHUGH LEE BOURBON WHISKEY,1,1,1900-01-01T01:00:00Z,1900-01-01T01:00:00Z,0.5,0.5
438684,FRENCH COFFEE SPECIAL SERVICE FOR TWO,1,1,1900-01-01T01:00:00Z,1900-01-01T01:00:00Z,0.5,0.5
433943,FRIED SPRING CHICKEN,1,1,1900-01-01T01:00:00Z,1900-01-01T01:00:00Z,0.5,0.5
438670,PAUPIETTE OF POMPANO BERCY,1,1,1900-01-01T01:00:00Z,1900-01-01T01:00:00Z,0.5,0.9
477868,CHICKEN LIVER SAUTE WITH MUSHROOMS,2,2,1900-01-01T01:00:00Z,1900-01-01T01:00:00Z,0.55,0.65
446623,MARGAUX,1,1,1900-01-01T01:00:00Z,1900-01-01T01:00:00Z,0.6,0.6
458990,SIRLOIN STEAK WITH MUSHROOMS,2,2,1900-01-01T01:00:00Z,1900-01-01T01:00:00Z,0.65,1
436856,BASS ALE,1,1,1900-01-01T01:00:00Z,1900-01-01T01:00:00Z,0.75,0.75
446621,CHATEAU YQUEM,1,1,1900-01-01T01:00:00Z,1900-01-01T01:00:00Z,0.75,0.75
436857,BELFAST GINGER ALE,1,1,1900-01-01T01:00:00Z,1900-01-01T01:00:00Z,0.75,0.75
438666,QUENELLES DE VOLAILLE RICHELIEU,1,1,1900-01-01T01:00:00Z,1900-01-01T01:00:00Z,0.75,0.75
436858,CURACAO WYNAND FOCKINK,1,1,1900-01-01T01:00:00Z,1900-01-01T01:00:00Z,0.75,12.5
428452,ERDENER TREPPCHEN PH KALTWASSER,1,1,1900-01-01T01:00:00Z,1900-01-01T01:00:00Z,1.25,1.25
436854,3RD QUALITY LIGHT RED SEAL,1,1,1900-01-01T01:00:00Z,1900-01-01T01:00:00Z,1.25,2
428453,GRAACHER AUSLESE 1895 F HANDRICH,1,1,1900-01-01T01:00:00Z,1900-01-01T01:00:00Z,1.5,1.5
428450,FORSTER RIESLING AUSLESE 1893 F HANDRICH,1,1,1900-01-01T01:00:00Z,1900-01-01T01:00:00Z,1.75,1.75
454703,CHAMPAGNE VEUVE CLICQUOT,2,2,1900-01-01T01:00:00Z,1900-01-01T01:00:00Z,1.75,4
427706,MARCOBRUNNER 95,1,1,1900-01-01T01:00:00Z,1900-01-01T01:00:00Z,2.5,2.5
427707,BERNCASTLER DOCTOR 93,1,1,1900-01-01T01:00:00Z,1900-01-01T01:00:00Z,3,3
427709,CHAMBERTIN 90,1,1,1900-01-01T01:00:00Z,1900-01-01T01:00:00Z,3,3
427708,CHATEAU LA TOUR CARNOT 90,1,1,1900-01-01T01:00:00Z,1900-01-01T01:00:00Z,3,3
436853,2ND QUALITY GOOD BORDEAUX GREEN SEAL,1,1,1900-01-01T01:00:00Z,1900-01-01T01:00:00Z,4,4
436855,SHERRY DRY,1,1,1900-01-01T01:00:00Z,1900-01-01T01:00:00Z,4,4
436852,1ST QUALITY FINE VINTAGE YELLOW SEAL,1,1,1900-01-01T01:00:00Z,1900-01-01T01:00:00Z,7.5,7.5
426322,OMELETTE WITH RUM,3,3,1887-01-01T01:00:00Z,1901-01-01T01:00:00Z,0.5,0.5
439256,SQUASH PIE,2,2,1894-01-01T01:00:00Z,1901-01-01T01:00:00Z,0.15,0.15
420389,ENGLISH WAFERS,7,7,1900-01-01T01:00:00Z,1901-01-01T01:00:00Z,0.1,0.1
431632,APPLE CIDER,1,1,1901-01-01T01:00:00Z,1901-01-01T01:00:00Z,0.05,0.05
433258,CHEESE SANDWICH ROLL OR BREAD,1,1,1901-01-01T01:00:00Z,1901-01-01T01:00:00Z,0.05,0.05
431633,COLD PUDDINGS + WINE SAUCE,1,1,1901-01-01T01:00:00Z,1901-01-01T01:00:00Z,0.05,0.05
433256,CORNED BEEF SANDWICH ROLL OR BREAD,1,1,1901-01-01T01:00:00Z,1901-01-01T01:00:00Z,0.05,0.05
431691,DAIRY DISHES SERVED WITH HALF CREAM EXTRA,1,1,1901-01-01T01:00:00Z,1901-01-01T01:00:00Z,0.05,0.05
433254,HAM SANDWICH ROLL OR BREAD,1,1,1901-01-01T01:00:00Z,1901-01-01T01:00:00Z,0.05,0.05
433255,TONGUE SANDWICH ROLL OR BREAD,1,1,1901-01-01T01:00:00Z,1901-01-01T01:00:00Z,0.05,0.05
431654,BUCKWHEAT CAKES WITH PURE MAPLE SYRUP,1,1,1901-01-01T01:00:00Z,1901-01-01T01:00:00Z,0.1,0.1
431648,COFFEE + CREAM,1,1,1901-01-01T01:00:00Z,1901-01-01T01:00:00Z,0.1,0.1
431692,DAIRY DISHES SERVED WITH ALL CREAM EXTRA,1,1,1901-01-01T01:00:00Z,1901-01-01T01:00:00Z,0.1,0.1
428536,N Y CREAM CHEESE,1,1,1901-01-01T01:00:00Z,1901-01-01T01:00:00Z,0.1,0.1
431690,OAT MEAL COLD & MILK,1,1,1901-01-01T01:00:00Z,1901-01-01T01:00:00Z,0.1,0.1
431689,OAT MEAL HOT & MILK,1,1,1901-01-01T01:00:00Z,1901-01-01T01:00:00Z,0.1,0.1
436611,RASHER OF BACON SERVED WITH BROILED MEATS EXTRA,1,1,1901-01-01T01:00:00Z,1901-01-01T01:00:00Z,0.1,0.1
431655,RICE CAKES WITH PURE MAPLE SYRUP,1,1,1901-01-01T01:00:00Z,1901-01-01T01:00:00Z,0.1,0.1
433259,ROAST BEEF SANDWICH ROLL OR BREAD,1,1,1901-01-01T01:00:00Z,1901-01-01T01:00:00Z,0.1,0.1
431698,SNOW FLAKE CRACKERS & MILK,1,1,1901-01-01T01:00:00Z,1901-01-01T01:00:00Z,0.1,0.1
433262,SUET PUDDING,1,1,1901-01-01T01:00:00Z,1901-01-01T01:00:00Z,0.1,0.1
436612,TOMATO SAUCE EXTRA,1,1,1901-01-01T01:00:00Z,1901-01-01T01:00:00Z,0.1,0.1
436614,VIENNA BREAD,1,1,1901-01-01T01:00:00Z,1901-01-01T01:00:00Z,0.1,0.1
431656,WHEAT CAKES WITH PURE MAPLE SYRUP,1,1,1901-01-01T01:00:00Z,1901-01-01T01:00:00Z,0.1,0.1
431697,ZWEIBACK AND MILK,1,1,1901-01-01T01:00:00Z,1901-01-01T01:00:00Z,0.1,0.1
431652,BOILED EGGS TW0,1,1,1901-01-01T01:00:00Z,1901-01-01T01:00:00Z,0.15,0.15
431651,FRIED EGGS TW0,1,1,1901-01-01T01:00:00Z,1901-01-01T01:00:00Z,0.15,0.15
431573,NY BAKED BEANS & C CORNED BEEF,1,1,1901-01-01T01:00:00Z,1901-01-01T01:00:00Z,0.15,0.15
431570,NY BAKED BEANS & HAM,1,1,1901-01-01T01:00:00Z,1901-01-01T01:00:00Z,0.15,0.15
431569,NY BAKED BEANS & PORK,1,1,1901-01-01T01:00:00Z,1901-01-01T01:00:00Z,0.15,0.15
438550,OYSTERS ON THE SHELL,1,1,1901-01-01T01:00:00Z,1901-01-01T01:00:00Z,0.15,0.15
454327,CONSOMME VERMICELLI,2,2,1901-01-01T01:00:00Z,1901-01-01T01:00:00Z,0.15,0.2
431647,COLD BEEF WITH POTATO SALAD,1,1,1901-01-01T01:00:00Z,1901-01-01T01:00:00Z,0.2,0.2
431646,COLD TURKEY WITH POTATO SALAD,1,1,1901-01-01T01:00:00Z,1901-01-01T01:00:00Z,0.2,0.2
431604,EXTRA CUT PRIME RIB OF BEEF,1,1,1901-01-01T01:00:00Z,1901-01-01T01:00:00Z,0.2,0.2
431603,PRIME RIB OF BEEF,1,1,1901-01-01T01:00:00Z,1901-01-01T01:00:00Z,0.2,0.2
465047,ANCHOVY SANDWICH,1,1,1901-01-01T01:00:00Z,1901-01-01T01:00:00Z,0.2,0.2
465037,CHICKEN SOUP PER CUP,2,2,1901-01-01T01:00:00Z,1901-01-01T01:00:00Z,0.2,0.2
465058,CHEESE SALAD,1,1,1901-01-01T01:00:00Z,1901-01-01T01:00:00Z,0.25,0.25
438551,DRY OYSTER STEW,1,1,1901-01-01T01:00:00Z,1901-01-01T01:00:00Z,0.25,0.25
436605,RAW NEW YORK COUNT OYSTERS ONE HALF DOZEN,1,1,1901-01-01T01:00:00Z,1901-01-01T01:00:00Z,0.25,0.25
436606,STEWED NEW YORK COUNT OYSTERS ONE HALF DOZEN,1,1,1901-01-01T01:00:00Z,1901-01-01T01:00:00Z,0.25,0.25
465059,ROMAINE SALAD,1,1,1901-01-01T01:00:00Z,1901-01-01T01:00:00Z,0.25,0.25
465577,DANDELION,1,1,1901-01-01T01:00:00Z,1901-01-01T01:00:00Z,0.3,0.3
465578,ASPARAGUS CANNED SALAD,1,1,1901-01-01T01:00:00Z,1901-01-01T01:00:00Z,0.35,0.35
436603,BROILED NEW YORK COUNT OYSTERS ONE HALF DOZEN,1,1,1901-01-01T01:00:00Z,1901-01-01T01:00:00Z,0.35,0.35
465032,OYSTER PATTIES,1,1,1901-01-01T01:00:00Z,1901-01-01T01:00:00Z,0.35,0.35
436607,FISH BROILED,1,1,1901-01-01T01:00:00Z,1901-01-01T01:00:00Z,0.4,0.4
436608,FISH FRIED,1,1,1901-01-01T01:00:00Z,1901-01-01T01:00:00Z,0.4,0.4
465035,CLAMS STEAMED ON TOAST,1,1,1901-01-01T01:00:00Z,1901-01-01T01:00:00Z,0.4,0.4
465038,CODFISH,1,1,1901-01-01T01:00:00Z,1901-01-01T01:00:00Z,0.4,0.4
465040,FLOUNDERS,1,1,1901-01-01T01:00:00Z,1901-01-01T01:00:00Z,0.4,0.4
465033,OYSTERS A LA POULETTE,1,1,1901-01-01T01:00:00Z,1901-01-01T01:00:00Z,0.4,0.4
436613,HAM FRIED,2,2,1901-01-01T01:00:00Z,1901-01-01T01:00:00Z,0.4,0.4
457835,SALAD A LA RUSSE,2,2,1901-01-01T01:00:00Z,1901-01-01T01:00:00Z,0.4,0.75
465031,OYSTERS STEAMED ON TOAST,1,1,1901-01-01T01:00:00Z,1901-01-01T01:00:00Z,0.45,0.45
436610,VEAL CUTLETS PLAIN,1,1,1901-01-01T01:00:00Z,1901-01-01T01:00:00Z,0.45,0.45
465039,CODFISH WITH CREAM,1,1,1901-01-01T01:00:00Z,1901-01-01T01:00:00Z,0.5,0.5
465034,OYSTERS A LA BORDELAISE,1,1,1901-01-01T01:00:00Z,1901-01-01T01:00:00Z,0.6,0.6
465042,MALLARD DUCK HALF,1,1,1901-01-01T01:00:00Z,1901-01-01T01:00:00Z,0.75,0.75
465048,SALAD A LA RUSSE,1,1,1901-01-01T01:00:00Z,1901-01-01T01:00:00Z,0.75,0.75
465041,SPRING DUCK HALF,1,1,1901-01-01T01:00:00Z,1901-01-01T01:00:00Z,0.75,0.75
421619,SAUTERNES J CALVET & CO,1,1,1901-01-01T01:00:00Z,1901-01-01T01:00:00Z,0.75,1.5
421622,SAUTERNES CRUSE & FILS FRÈRES,1,1,1901-01-01T01:00:00Z,1901-01-01T01:00:00Z,0.75,1.5
421625,ST JULIEN DUVAL FRÈRES,1,1,1901-01-01T01:00:00Z,1901-01-01T01:00:00Z,0.75,1.5
421626,ST EMILION DUVAL FRÈRES,1,1,1901-01-01T01:00:00Z,1901-01-01T01:00:00Z,0.8,1.6
421627,BOUILLAC DUVAL FRÈRES,1,1,1901-01-01T01:00:00Z,1901-01-01T01:00:00Z,0.9,1.75
452362,BEEF STEAK,2,2,1901-01-01T01:00:00Z,1901-01-01T01:00:00Z,1,1
421630,MARGEAUX CRUSE & FILS FRÈRES,1,1,1901-01-01T01:00:00Z,1901-01-01T01:00:00Z,1,2
421629,PONTET CANET J CALVET & CO,1,1,1901-01-01T01:00:00Z,1901-01-01T01:00:00Z,1,2
421628,PONTET CANET DUVAL FRÈRES,1,1,1901-01-01T01:00:00Z,1901-01-01T01:00:00Z,1,2
421620,HAUT BERSAC,1,1,1901-01-01T01:00:00Z,1901-01-01T01:00:00Z,1.25,2.5
465043,MALLARD DUCK WHOLE,1,1,1901-01-01T01:00:00Z,1901-01-01T01:00:00Z,1.5,1.5
421631,CHÂTEAU SMITH HAUT LAFITE J CALVET & CO,1,1,1901-01-01T01:00:00Z,1901-01-01T01:00:00Z,1.5,3
421621,HAUTE SAUTERNES 1870 DUVAL FRÈRES,1,1,1901-01-01T01:00:00Z,1901-01-01T01:00:00Z,1.5,3
421637,MOËT & CHANDON BRUT,1,1,1901-01-01T01:00:00Z,1901-01-01T01:00:00Z,2.25,4.5
465045,REDHEAD DUCK WHOLE,1,1,1901-01-01T01:00:00Z,1901-01-01T01:00:00Z,2.5,2.5
421632,CHÂTEAU LAROSE,1,1,1901-01-01T01:00:00Z,1901-01-01T01:00:00Z,3.5,3.5
421635,MOËT & CHANDON 1898,1,1,1901-01-01T01:00:00Z,1901-01-01T01:00:00Z,6,6
421633,MOËT & CHANDON DRY IMPERIAL SPECIAL CUVEE 1884,1,1,1901-01-01T01:00:00Z,1901-01-01T01:00:00Z,12,12
434170,REDHEAD DUCK,2,2,1885-01-01T01:00:00Z,1905-01-01T01:00:00Z,2.5,2.5
434356,GORDONS DRY GIN,2,2,1900-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.15,2
434226,ROAST BEEF HASH,4,4,1900-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.4,0.75
488890,CREME DE MENTHE WHITE FRAPPE,1,1,1913-01-01T01:00:00Z,1913-01-01T01:00:00Z,0.2,0.2
488891,CREME DE YVETTE,2,2,1913-01-01T01:00:00Z,1918-01-01T01:00:00Z,0.15,0.3
488892,CREME DE CASSIS ROUVIERE DIJOU,1,1,1913-01-01T01:00:00Z,1913-01-01T01:00:00Z,0.15,0.15
488893,KIRSCHWASSER PERNOD,1,1,1913-01-01T01:00:00Z,1913-01-01T01:00:00Z,0.15,0.15
488894,GILKA KUEMMEL,2,2,1913-01-01T01:00:00Z,1913-01-01T01:00:00Z,0.15,0.15
488895,WHITE CURACAO,1,1,1913-01-01T01:00:00Z,1913-01-01T01:00:00Z,0.15,0.15
488896,PRUNELLE AU COGNAC ROUVIERE DIJOU,1,1,1913-01-01T01:00:00Z,1913-01-01T01:00:00Z,0.25,0.25
488897,CHATEAU LATOUR BLANCHE 1900,1,1,1913-01-01T01:00:00Z,1913-01-01T01:00:00Z,3,3
488898,CHATEAU LALAGUNE 1899,1,1,1913-01-01T01:00:00Z,1913-01-01T01:00:00Z,1,1
488899,CHATEAU LATOUR 1900,1,1,1913-01-01T01:00:00Z,1913-01-01T01:00:00Z,1.25,2.5
488900,CULMBACHER MUENCHNER,1,1,1913-01-01T01:00:00Z,1913-01-01T01:00:00Z,0.25,0.25
488901,SCHAEFERS WIENER,2,2,1913-01-01T01:00:00Z,1918-01-01T01:00:00Z,0.05,0.9
488902,ANHEUSERBUSCH BUDWEISER,1,1,1913-01-01T01:00:00Z,1913-01-01T01:00:00Z,0.25,0.25
488903,MOERLEINS EXPORT BEER,1,1,1913-01-01T01:00:00Z,1913-01-01T01:00:00Z,0.15,0.15
488904,ALE BASSS,1,1,1913-01-01T01:00:00Z,1913-01-01T01:00:00Z,0.15,0.25
488905,ARGAUX,1,1,1913-01-01T01:00:00Z,1913-01-01T01:00:00Z,0.75,1.25
488907,GRANITE WATER,2,2,1913-01-01T01:00:00Z,1913-01-01T01:00:00Z,0.2,0.2
488908,DR DADIRRIANS ZOOLAK,2,2,1913-01-01T01:00:00Z,1913-01-01T01:00:00Z,0.15,0.15
488909,CUPSPINTS QUARTS,1,1,1913-01-01T01:00:00Z,1913-01-01T01:00:00Z,0.5,0.75
488910,SPARKLING MOSELLE BROTHERHOOD,2,2,1913-01-01T01:00:00Z,1913-01-01T01:00:00Z,1.25,2.5
488911,CHATEAU BOUILAC CF&F,1,1,1913-01-01T01:00:00Z,1913-01-01T01:00:00Z,1.25,1.25
488912,MARGAUX CF&F,1,1,1913-01-01T01:00:00Z,1913-01-01T01:00:00Z,0.75,1.5
488913,CHABLIS GP&F 1895,1,1,1913-01-01T01:00:00Z,1913-01-01T01:00:00Z,2.5,2.5
488915,RUDESHEIMER ENGERWEG 1904,2,2,1913-01-01T01:00:00Z,1913-01-01T01:00:00Z,0.75,1.5
488916,ASSMANNSHAUSER RED 1897,1,1,1913-01-01T01:00:00Z,1913-01-01T01:00:00Z,1.25,2.5
488917,BERNCASTLER DOCTOR 1904 GREEN LABEL,1,1,1913-01-01T01:00:00Z,1913-01-01T01:00:00Z,1.25,1.25
488933,DE ST MARCEAUX & CO BLACK LABEL,1,1,1865-01-01T01:00:00Z,1865-01-01T01:00:00Z,1.75,3.5
488934,POMYS DESTOURNEL FROM CRUSE & FILS FRERES,1,1,1865-01-01T01:00:00Z,1865-01-01T01:00:00Z,1.5,3
488935,BEAUNE FROM CHARLES SERRE & FILS,1,1,1865-01-01T01:00:00Z,1865-01-01T01:00:00Z,1.25,2.5
488936,OYSTERS ON SHELL,1,1,1865-01-01T01:00:00Z,1865-01-01T01:00:00Z,0.5,0.5
488949,CRAB LOUIE,1,1,1987-01-01T01:00:00Z,1987-01-01T01:00:00Z,6.25,6.25
488951,DUVEL,1,1,2005-01-01T01:00:00Z,2005-01-01T01:00:00Z,6.5,6.5
488952,GOUDEN CAROLUS,1,1,2005-01-01T01:00:00Z,2005-01-01T01:00:00Z,7.5,7.5
488978,COLD ROAST TURKEY GRAPE JELLY SLICED TOMATOES,1,2,1913-01-01T01:00:00Z,1913-01-01T01:00:00Z,0.45,0.45
488979,TURKEY SLICED TOMATOES GRAPE JELLY,1,1,1913-01-01T01:00:00Z,1913-01-01T01:00:00Z,0.3,0.3
488980,ROAST BOSTON GOOSE STEWED PRUNES,1,1,1913-01-01T01:00:00Z,1913-01-01T01:00:00Z,0.4,0.4
488981,SMALL SIRLOIN STEAK A LA CASSEROLE,1,1,1913-01-01T01:00:00Z,1913-01-01T01:00:00Z,0.3,0.3
488982,FRIED TURKEY LIVERS AND BEECHNUT BACON,2,2,1913-01-01T01:00:00Z,1913-01-01T01:00:00Z,0.25,0.25
488983,BEEF BROTH WITH NOODLES,1,1,1913-01-01T01:00:00Z,1913-01-01T01:00:00Z,0.1,0.1
488984,FRIED BEECHNUT HAM NEW SPINACH,1,1,1913-01-01T01:00:00Z,1913-01-01T01:00:00Z,0.3,0.3
488985,GERMAN MEAT BALLS WITH SAUERKRAUT,1,1,1913-01-01T01:00:00Z,1913-01-01T01:00:00Z,0.2,0.2
488986,SHAD ROSE AND BEECHNUT BACON,1,1,1913-01-01T01:00:00Z,1913-01-01T01:00:00Z,0.4,0.4
488987,POTATOES BAKED,1,1,1917-01-01T01:00:00Z,1917-01-01T01:00:00Z,0.25,0.25
488988,POTATOES BOILED,1,1,1917-01-01T01:00:00Z,1917-01-01T01:00:00Z,0.25,0.25
488989,POTATOES MASHED,1,1,1917-01-01T01:00:00Z,1917-01-01T01:00:00Z,0.25,0.25
488990,POTATOES AU GRATIN,1,1,1917-01-01T01:00:00Z,1917-01-01T01:00:00Z,0.35,0.35
488992,CAULIFLOWER AU GRATIN,1,1,1917-01-01T01:00:00Z,1917-01-01T01:00:00Z,0.6,0.6
488993,POTATOES OBRIEN,1,1,1917-01-01T01:00:00Z,1917-01-01T01:00:00Z,0.35,0.35
488994,POTATOES SAUTE,1,1,1917-01-01T01:00:00Z,1917-01-01T01:00:00Z,0.3,0.3
488995,POTATOES HASHED BROWN,1,1,1917-01-01T01:00:00Z,1917-01-01T01:00:00Z,0.3,0.3
488996,BEEFSTEAK PIE INDIVIDUAL DISH,1,1,1913-01-01T01:00:00Z,1913-01-01T01:00:00Z,0.25,0.25
488997,POTATOES FRENCH FRIED,1,1,1917-01-01T01:00:00Z,1917-01-01T01:00:00Z,0.3,0.3
488998,SOUFFLÉ POTATOES,1,1,1917-01-01T01:00:00Z,1917-01-01T01:00:00Z,0.4,0.4
488999,POTATOES LORETTE,1,1,1917-01-01T01:00:00Z,1917-01-01T01:00:00Z,0.35,0.35
489000,LAMB CHOP CORN FRITTERS AND BACON,1,1,1913-01-01T01:00:00Z,1913-01-01T01:00:00Z,0.3,0.3
489001,POTATOES SWEET SOUTHERN STYLE,1,1,1917-01-01T01:00:00Z,1917-01-01T01:00:00Z,0.4,0.4
489002,ICE CREAM OR SHERBETS WITH CAKE,1,1,1959-01-01T01:00:00Z,1959-01-01T01:00:00Z,0.2,0.2
489003,VIENNA SCHNITZEL SPAGHETTI ITALIENNE,1,1,1913-01-01T01:00:00Z,1913-01-01T01:00:00Z,0.3,0.3
489005,BILTMORE SALAD,1,1,1917-01-01T01:00:00Z,1917-01-01T01:00:00Z,0.7,0.7
489006,BRESLAUER STEAK SPANISH SAUCE FRIED SWEET POTATOES,1,1,1913-01-01T01:00:00Z,1913-01-01T01:00:00Z,0.25,0.25
489007,ALLIGATOR PEAR SALAD,1,1,1917-01-01T01:00:00Z,1917-01-01T01:00:00Z,0.85,0.85
489008,CUCUMBER SALAD,1,1,1917-01-01T01:00:00Z,1917-01-01T01:00:00Z,0.45,0.45
438485,SAUTERNE DELICIOUS WITH FOWL AND FISH,1,1,1981-01-01T01:00:00Z,1981-01-01T01:00:00Z,1,4
438483,SPARKLING BURGUNDY DELICIOUS WITH ALL KINDS OF RED MEAT,1,1,1981-01-01T01:00:00Z,1981-01-01T01:00:00Z,1,7.5
449743,FRESHLY BREWED COFFEE,1,1,1981-01-01T01:00:00Z,1981-01-01T01:00:00Z,1.85,1.85
449744,DECAFFEINATED ESPRESSO,1,1,1981-01-01T01:00:00Z,1981-01-01T01:00:00Z,1.85,2.1
429054,MOCHA FUDGE APRICOT BRANDY OR PRALINE ICE CREAM,1,1,1981-01-01T01:00:00Z,1981-01-01T01:00:00Z,1.95,1.95
426232,GRILLED CHEESE SANDWICH SERVED WITH A PORTION OF COTTAGE CHEESE,1,1,1981-01-01T01:00:00Z,1981-01-01T01:00:00Z,2.1,2.1
426231,GRILLED CHEESE SANDWICH SERVED WITH A PORTION OF STEAK FRIES,1,1,1981-01-01T01:00:00Z,1981-01-01T01:00:00Z,2.1,2.1
426237,BACON LETTUCE & TOMATO SANDWICH SERVED WITH A PORTION OF COTTAGE CHEESE,1,1,1981-01-01T01:00:00Z,1981-01-01T01:00:00Z,2.15,2.15
426236,BACON LETTUCE & TOMATO SANDWICH SERVED WITH A PORTION OF STEAK FRIES,1,1,1981-01-01T01:00:00Z,1981-01-01T01:00:00Z,2.15,2.15
426254,BOWL OF SOUP DU JOUR WITH EGG SALAD SANDWICH,1,1,1981-01-01T01:00:00Z,1981-01-01T01:00:00Z,2.4,2.4
426234,GRILLED CHEESE BACON & TOMATO SANDWICH SERVED WITH A PORTION OF COTTAGE CHEESE,1,1,1981-01-01T01:00:00Z,1981-01-01T01:00:00Z,2.6,2.6
426233,GRILLED CHEESE BACON & TOMATO SANDWICH SERVED WITH A PORTION OF STEAK FRIES,1,1,1981-01-01T01:00:00Z,1981-01-01T01:00:00Z,2.6,2.6
429055,MILK PUNCH,1,1,1981-01-01T01:00:00Z,1981-01-01T01:00:00Z,2.75,2.75
426239,TRIPLE DECKER CHICKEN SALAD BACON TOMATO SANDWICH SERVED WITH A PORTION OF COTTAGE CHEESE,1,1,1981-01-01T01:00:00Z,1981-01-01T01:00:00Z,3.15,3.15
426238,TRIPLE DECKER CHICKEN SALAD BACON TOMATO SANDWICH SERVED WITH A PORTION OF STEAK FRIES,1,1,1981-01-01T01:00:00Z,1981-01-01T01:00:00Z,3.15,3.15
426241,TRIPLE DECKER TUNA SALAD LETTUCE TOMATO SANDWICH SERVED WITH A PORTION OF COTTAGE CHEESE,1,1,1981-01-01T01:00:00Z,1981-01-01T01:00:00Z,3.45,3.45
426240,TRIPLE DECKER TUNA SALAD LETTUCE TOMATO SANDWICH SERVED WITH A PORTION OF STEAK FRIES,1,1,1981-01-01T01:00:00Z,1981-01-01T01:00:00Z,3.45,3.45
426230,ROAST BEEF SANDWICH SERVED WITH A PORTION OF COTTAGE CHEESE,1,1,1981-01-01T01:00:00Z,1981-01-01T01:00:00Z,3.65,3.65
426229,ROAST BEEF SANDWICH SERVED WITH A PORTION OF STEAK FRIES,1,1,1981-01-01T01:00:00Z,1981-01-01T01:00:00Z,3.65,3.65
467856,HAM SANDWICH WITH COTTAGE CHEESE,1,1,1981-01-01T01:00:00Z,1981-01-01T01:00:00Z,3.75,3.75
467857,HAM SANDWICH WITH STEAK FRIES,1,1,1981-01-01T01:00:00Z,1981-01-01T01:00:00Z,3.75,3.75
426257,ORIENTAL CHICKEN WITH PINEAPPLE RICE VEGETABLE ROLL AND BUTTER SERVED WITH SALAD,1,1,1981-01-01T01:00:00Z,1981-01-01T01:00:00Z,3.75,3.75
426256,ORIENTAL CHICKEN WITH PINEAPPLE RICE VEGETABLE ROLL AND BUTTER SERVED WITH SOUP,1,1,1981-01-01T01:00:00Z,1981-01-01T01:00:00Z,3.75,3.75
449742,VINE RIPENED TOMATOES AND SWEET ONION SLICES BASIL DRESSING,1,1,1981-01-01T01:00:00Z,1981-01-01T01:00:00Z,3.75,3.75
